PlayerId,CFOnIce,CAOnIce,CorsiOn,CFOffIce,CAOffIce,CorsiOff,CFOn%,CFOff%,CF%,FFOnIce,FAOnIce,FenwickOn,FFOffIce,FAOffIce,FenwickOff,FFOn%,FFOff%,FF%,xGFOnIce,xGAOnIce,xGOn,xGFOffIce,xGAOffIce,xGOff,xGOn%,xGOff%,xG%
8478420,1320.0,1026.0,294.0,2323.0,2217.0,106.0,0.5626598465473146,0.5116740088105727,0.050985837736741924,992.0,790.0,202.0,1680.0,1677.0,3.0,0.5566778900112234,0.5004468275245755,0.05623106248664789,59.7398643866,43.2182437182,16.521620668399997,94.97454143319999,91.3240503174,3.650491115799994,0.580234674920322,0.5097974200489044,0.07043725487141761
8478421,72.0,54.0,18.0,325.0,318.0,7.0,0.5714285714285714,0.505443234836703,0.06598533659186845,58.0,43.0,15.0,247.0,250.0,-3.0,0.5742574257425742,0.4969818913480885,0.0772755343944857,3.095990073,2.2930779989,0.8029120741,16.7829465057,13.7214247915,3.0615217141999995,0.5744945195892581,0.5501816884598604,0.02431283112939775
8478424,546.0,655.0,-109.0,2890.0,2878.0,12.0,0.4546211490424646,0.5010402219140083,-0.04641907287154373,399.0,501.0,-102.0,2226.0,2194.0,32.0,0.44333333333333336,0.5036199095022624,-0.060286576168929074,22.1952573876,27.1821919715,-4.986934583899998,140.3773741705,141.24875235439998,-0.8713781838999921,0.44950190169167853,0.4984529521556606,-0.04895105046398207
8478425,66.0,80.0,-14.0,213.0,193.0,20.0,0.4520547945205479,0.5246305418719212,-0.07257574735137323,51.0,57.0,-6.0,161.0,147.0,14.0,0.4722222222222222,0.5227272727272727,-0.0505050505050505,2.3700066147000003,2.875767798,-0.5057611832999998,8.8724892577,9.8750934561,-1.0026041984000003,0.4517934680839922,0.47326044072706,-0.02146697264306785
8478427,1041.0,879.0,162.0,2912.0,2195.0,717.0,0.5421875,0.5701977677697279,-0.028010267769727815,797.0,696.0,101.0,2251.0,1708.0,543.0,0.5338245144005358,0.5685779237181107,-0.03475340931757487,55.5357752383,44.3475484072,11.188226831099996,138.7374167223,109.0368855699,29.700531152400004,0.5560064804752022,0.559934647938942,-0.003928167463739807
8478430,1215.0,1034.0,181.0,2475.0,1941.0,534.0,0.5402401067140952,0.5604619565217391,-0.020221849807643966,915.0,786.0,129.0,1911.0,1524.0,387.0,0.5379188712522046,0.5563318777292576,-0.018413006477053018,55.3947392669,44.7801393469,10.614599919999996,109.4683432042,90.11799882940001,19.350344374799988,0.5529803483013043,0.5484761236105584,0.0045042246907458505
8478431,658.0,700.0,-42.0,2615.0,2602.0,13.0,0.4845360824742268,0.5012459267778416,-0.01670984430361483,512.0,538.0,-26.0,2014.0,1970.0,44.0,0.4876190476190476,0.5055220883534136,-0.017903040734365994,31.54183607,30.371988013799996,1.1698480562000029,125.7684657115,126.59729760799999,-0.8288318964999917,0.5094473897672402,0.4983578757165831,0.011089514050657168
8478432,433.0,611.0,-178.0,1598.0,1975.0,-377.0,0.41475095785440613,0.44724321298628605,-0.03249225513187992,319.0,449.0,-130.0,1201.0,1514.0,-313.0,0.4153645833333333,0.4423572744014733,-0.026992691068140007,18.613475991100003,30.2657805074,-11.652304516299996,70.4496147957,88.62626833319999,-18.176653537499988,0.380805219319799,0.4428679785396151,-0.06206275921981613
8478434,812.0,796.0,16.0,3056.0,2687.0,369.0,0.5049751243781094,0.5321260665157583,-0.027150942137648904,607.0,575.0,32.0,2287.0,1915.0,372.0,0.5135363790186125,0.5442646358876725,-0.03072825686906,40.855705668700004,39.5204603105,1.3352453582000052,142.9908526069,124.4896483464,18.501204260500003,0.508306226988642,0.5345842111753226,-0.026277984186680592
8478438,260.0,196.0,64.0,887.0,906.0,-19.0,0.5701754385964912,0.4947016174010039,0.07547382119548735,203.0,146.0,57.0,672.0,679.0,-7.0,0.5816618911174785,0.49740932642487046,0.084252564692608,10.144340947299998,8.331084068600001,1.8132568786999972,40.1030825543,38.1665944516,1.9364881027000038,0.5490721289805106,0.5123706151397177,0.0367015138407929
