gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,evGGARatio,powerPlayPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg,teamId,teamName,teamLink,season
82,48,19,3,111,67.7,3.598,2.378,1.1969,22.9,71.0,49.0,310.0,84.7,31.5854,24.6829,0.727,0.421,0.839,0.921,0.583,0.684,5259.0,2597.0,2662.0,49.4,11.4,0.904,1,New Jersey Devils,/api/v1/teams/1,20002001
82,21,51,3,52,31.7,2.2560000000000002,3.268,1.0069,13.2,51.0,79.0,386.0,82.2,27.5244,29.0,0.486,0.085,0.5,0.684,0.243,0.273,5386.0,2624.0,2762.0,48.7,8.2,0.887,2,New York Islanders,/api/v1/teams/2,20002001
82,33,43,1,72,43.9,3.049,3.537,0.9874,17.9,65.0,86.0,363.0,78.5,28.5976,31.4024,0.65,0.167,0.64,0.844,0.379,0.4,5220.0,2671.0,2549.0,51.2,10.7,0.887,3,New York Rangers,/api/v1/teams/3,20002001
82,43,25,3,100,61.0,2.927,2.524,1.3468,15.7,55.0,55.0,350.0,82.5,29.9024,26.1463,0.66,0.313,0.667,0.8160000000000001,0.447,0.618,5444.0,2739.0,2705.0,50.3,9.8,0.903,4,Philadelphia Flyers,/api/v1/teams/4,20002001
82,42,28,3,96,58.5,3.427,3.122,0.7738,20.3,76.0,78.0,375.0,80.7,29.1951,29.2317,0.667,0.391,0.733,0.897,0.512,0.486,5260.0,2457.0,2803.0,46.7,11.7,0.893,5,Pittsburgh Penguins,/api/v1/teams/5,20002001
82,36,30,8,88,53.7,2.768,3.037,1.1898,16.4,64.0,65.0,390.0,82.8,28.7683,26.7195,0.649,0.267,0.76,0.862,0.449,0.387,5398.0,2658.0,2740.0,49.2,9.6,0.886,6,Boston Bruins,/api/v1/teams/6,20002001
82,46,30,1,98,59.8,2.659,2.2439999999999998,0.9645,16.1,60.0,40.0,373.0,88.0,26.878,26.7683,0.76,0.25,0.862,0.9470000000000001,0.61,0.5,5306.0,2653.0,2653.0,50.0,9.9,0.916,7,Buffalo Sabres,/api/v1/teams/7,20002001
82,28,40,6,70,42.7,2.512,2.829,0.9286000000000001,16.1,68.0,60.0,421.0,82.2,26.1951,28.0122,0.741,0.145,0.8,0.885,0.368,0.341,5312.0,2629.0,2683.0,49.5,9.6,0.899,8,Montréal Canadiens,/api/v1/teams/8,20002001
82,48,21,4,109,66.5,3.341,2.5,1.1429,18.6,71.0,49.0,381.0,86.4,30.1951,27.2561,0.72,0.375,0.737,0.837,0.542,0.625,5471.0,2656.0,2815.0,48.5,11.1,0.908,9,Ottawa Senators,/api/v1/teams/9,20002001
82,37,29,5,90,54.9,2.829,2.524,1.2826,16.1,57.0,55.0,355.0,85.0,27.7561,27.3659,0.667,0.256,0.6880000000000001,0.8180000000000001,0.452,0.444,5365.0,2835.0,2530.0,52.8,10.2,0.908,10,Toronto Maple Leafs,/api/v1/teams/10,20002001
82,23,45,2,60,36.6,2.573,3.524,0.738,13.7,54.0,90.0,395.0,77.9,27.939,32.378,0.529,0.10400000000000001,0.48,0.864,0.2,0.321,5711.0,2631.0,3080.0,46.1,9.2,0.891,11,Atlanta Thrashers,/api/v1/teams/11,20002001
82,38,32,3,88,53.7,2.585,2.7439999999999998,0.9645,18.9,72.0,45.0,382.0,87.2,27.0366,26.9024,0.625,0.31,0.6920000000000001,0.889,0.55,0.417,5286.0,2904.0,2382.0,54.9,9.6,0.898,12,Carolina Hurricanes,/api/v1/teams/12,20002001
82,22,38,9,66,40.2,2.439,3.0,0.7616,13.0,46.0,64.0,353.0,83.9,26.4634,31.2073,0.378,0.178,0.421,0.5,0.24,0.296,5379.0,2610.0,2769.0,48.5,9.2,0.904,13,Florida Panthers,/api/v1/teams/13,20002001
82,24,47,5,59,36.0,2.451,3.415,0.7692,12.5,53.0,72.0,424.0,82.9,24.561,31.1829,0.465,0.10300000000000001,0.545,0.739,0.438,0.222,5467.0,2562.0,2905.0,46.9,10.0,0.89,14,Tampa Bay Lightning,/api/v1/teams/14,20002001
82,41,27,4,96,58.5,2.841,2.573,0.9375,21.2,75.0,62.0,353.0,84.1,28.6341,27.7195,0.769,0.256,0.8210000000000001,0.844,0.558,0.459,5345.0,2949.0,2396.0,55.2,9.9,0.907,15,Washington Capitals,/api/v1/teams/15,20002001
82,29,40,5,71,43.3,2.561,3.0,1.0889,12.9,41.0,52.0,318.0,83.9,26.3415,26.7073,0.526,0.20500000000000002,0.609,0.8260000000000001,0.432,0.317,5382.0,2686.0,2696.0,49.9,9.7,0.888,16,Chicago Blackhawks,/api/v1/teams/16,20002001
82,49,20,4,111,67.7,3.085,2.463,1.2314,22.1,85.0,55.0,384.0,85.7,32.3171,27.0854,0.745,0.4,0.8,0.9410000000000001,0.604,0.607,5607.0,3048.0,2559.0,54.4,9.5,0.909,17,Detroit Red Wings,/api/v1/teams/17,20002001
82,34,36,3,80,48.8,2.268,2.439,0.8302,14.1,51.0,49.0,361.0,85.2,26.6098,28.622,0.684,0.182,0.667,0.862,0.46900000000000003,0.362,5053.0,2446.0,2607.0,48.4,8.5,0.915,18,Nashville Predators,/api/v1/teams/18,20002001
82,43,22,5,103,62.8,3.037,2.378,1.2743,18.7,72.0,57.0,385.0,85.3,30.4146,23.5732,0.78,0.268,0.8210000000000001,0.846,0.516,0.438,5486.0,2848.0,2638.0,51.9,10.0,0.899,19,St. Louis Blues,/api/v1/teams/19,20002001
82,27,36,4,73,44.5,2.402,2.878,0.9197000000000001,14.9,65.0,76.0,435.0,79.9,27.1951,27.122,0.553,0.136,0.667,0.733,0.4,0.256,5431.0,2800.0,2631.0,51.6,8.8,0.894,20,Calgary Flames,/api/v1/teams/20,20002001
82,52,16,4,118,72.0,3.293,2.341,1.1852,22.0,80.0,59.0,363.0,82.8,29.2073,25.1098,0.773,0.47400000000000003,0.8180000000000001,0.851,0.636,0.64,5649.0,2900.0,2749.0,51.3,11.3,0.907,21,Colorado Avalanche,/api/v1/teams/21,20002001
82,39,28,3,93,56.7,2.963,2.707,1.1786,14.8,59.0,62.0,398.0,83.8,26.1585,26.0854,0.6920000000000001,0.279,0.6960000000000001,0.853,0.487,0.45,5422.0,2769.0,2653.0,51.1,11.3,0.896,22,Edmonton Oilers,/api/v1/teams/22,20002001
82,36,28,7,90,54.9,2.915,2.902,1.1679,17.1,71.0,74.0,416.0,80.9,29.6829,25.878,0.6000000000000001,0.243,0.71,0.765,0.463,0.4,5555.0,2603.0,2952.0,46.9,9.8,0.888,23,Vancouver Canucks,/api/v1/teams/23,20002001
82,25,41,5,66,40.2,2.293,2.988,0.9206000000000001,17.7,66.0,71.0,373.0,81.8,25.8902,29.4756,0.486,0.156,0.435,0.75,0.355,0.28,5520.0,2668.0,2852.0,48.3,8.9,0.899,24,Anaheim Ducks,/api/v1/teams/24,20002001
82,48,24,2,106,64.6,2.939,2.2800000000000002,1.0547,19.6,72.0,49.0,367.0,86.2,25.6098,24.9146,0.8,0.324,0.8280000000000001,0.9460000000000001,0.625,0.55,5152.0,2636.0,2516.0,51.2,11.5,0.908,25,Dallas Stars,/api/v1/teams/25,20002001
82,38,28,3,92,56.1,3.073,2.7800000000000002,1.0,19.4,71.0,72.0,367.0,81.2,27.9024,26.3415,0.625,0.23500000000000001,0.6970000000000001,0.861,0.537,0.359,5392.0,2733.0,2659.0,50.7,11.0,0.894,26,Los Angeles Kings,/api/v1/teams/26,20002001
82,35,27,3,90,54.9,2.61,2.585,1.1203,16.6,57.0,64.0,343.0,85.2,25.061,29.6341,0.533,0.297,0.5710000000000001,0.763,0.44,0.41100000000000003,5283.0,2632.0,2651.0,49.8,10.4,0.913,27,Phoenix Coyotes,/api/v1/teams/27,20002001
82,40,27,3,95,57.9,2.646,2.341,1.3333,14.0,57.0,61.0,406.0,86.2,27.6463,26.4512,0.658,0.341,0.76,0.9570000000000001,0.622,0.353,5450.0,2630.0,2820.0,48.3,9.6,0.911,28,San Jose Sharks,/api/v1/teams/28,20002001
82,28,39,6,71,43.3,2.317,2.841,0.578,14.7,56.0,70.0,381.0,80.7,25.3902,30.1829,0.442,0.231,0.63,0.786,0.417,0.304,5338.0,2695.0,2643.0,50.5,9.1,0.906,29,Columbus Blue Jackets,/api/v1/teams/29,20002001
82,25,39,5,68,41.5,2.049,2.561,0.7468,9.6,36.0,57.0,374.0,84.7,24.6341,28.1341,0.5,0.152,0.45,0.656,0.34400000000000003,0.28600000000000003,5433.0,2612.0,2821.0,48.1,8.3,0.909,30,Minnesota Wild,/api/v1/teams/30,20002001
82,41,28,4,95,57.9,2.5,2.2800000000000002,1.1969,16.9,44.0,43.0,261.0,83.8,29.8171,23.1707,0.714,0.275,0.75,0.774,0.452,0.632,5156.0,2553.0,2603.0,49.5,8.4,0.902,1,New Jersey Devils,/api/v1/teams/1,20012002
82,42,28,4,96,58.5,2.915,2.683,1.0069,16.2,59.0,52.0,363.0,85.8,28.2805,27.8659,0.633,0.333,0.719,0.857,0.459,0.5640000000000001,5579.0,2884.0,2695.0,51.7,10.3,0.904,2,New York Islanders,/api/v1/teams/2,20012002
82,36,38,4,80,48.8,2.768,3.146,0.9874,14.7,48.0,80.0,326.0,79.9,29.1707,31.9268,0.781,0.22,0.762,0.923,0.457,0.426,5554.0,2816.0,2738.0,50.7,9.5,0.901,3,New York Rangers,/api/v1/teams/3,20012002
82,42,27,3,97,59.1,2.854,2.341,1.3468,13.0,39.0,40.0,300.0,86.3,29.7805,26.0854,0.617,0.371,0.7000000000000001,0.744,0.509,0.538,5330.0,2661.0,2669.0,49.9,9.6,0.91,4,Philadelphia Flyers,/api/v1/teams/4,20012002
82,28,41,5,69,42.1,2.415,3.037,0.7738,14.0,47.0,57.0,335.0,83.8,27.0122,29.1951,0.516,0.23500000000000001,0.579,0.8,0.364,0.289,5484.0,2583.0,2901.0,47.1,8.9,0.896,5,Pittsburgh Penguins,/api/v1/teams/5,20012002
82,43,24,9,101,61.6,2.878,2.451,1.1898,13.8,39.0,45.0,283.0,87.1,31.6585,25.0854,0.708,0.265,0.806,0.769,0.55,0.526,5212.0,2499.0,2713.0,48.0,9.1,0.902,6,Boston Bruins,/api/v1/teams/6,20012002
82,35,35,1,82,50.0,2.598,2.439,0.9645,13.3,50.0,41.0,375.0,86.5,27.9878,25.8537,0.636,0.184,0.657,0.8290000000000001,0.372,0.5,5468.0,2591.0,2877.0,47.4,9.3,0.906,7,Buffalo Sabres,/api/v1/teams/7,20012002
82,36,31,3,87,53.0,2.524,2.549,0.9286000000000001,14.9,45.0,38.0,301.0,86.3,25.5122,31.6707,0.622,0.216,0.704,0.765,0.667,0.365,5309.0,2803.0,2506.0,52.8,9.9,0.92,8,Montréal Canadiens,/api/v1/teams/8,20012002
82,39,27,7,94,57.3,2.963,2.537,1.1429,16.6,55.0,48.0,331.0,84.4,30.1098,25.9268,0.622,0.297,0.8150000000000001,0.909,0.444,0.5,5342.0,2677.0,2665.0,50.1,9.8,0.902,9,Ottawa Senators,/api/v1/teams/9,20012002
82,43,25,4,100,61.0,3.037,2.524,1.2826,15.5,54.0,51.0,349.0,84.5,28.5244,24.9268,0.682,0.342,0.727,0.846,0.544,0.47800000000000004,5281.0,2736.0,2545.0,51.8,10.6,0.899,10,Toronto Maple Leafs,/api/v1/teams/10,20012002
82,19,47,5,54,32.9,2.2800000000000002,3.512,0.738,12.1,37.0,65.0,306.0,81.8,24.1951,35.5,0.353,0.146,0.45,0.6000000000000001,0.1,0.261,5434.0,2518.0,2916.0,46.3,9.4,0.901,11,Atlanta Thrashers,/api/v1/teams/11,20012002
82,35,26,5,91,55.5,2.646,2.646,0.9645,16.1,63.0,54.0,391.0,83.7,28.622,27.0,0.61,0.244,0.586,0.846,0.459,0.41000000000000003,5529.0,3100.0,2429.0,56.1,9.2,0.902,12,Carolina Hurricanes,/api/v1/teams/12,20012002
82,22,44,6,60,36.6,2.195,3.049,0.7616,14.7,50.0,76.0,341.0,80.7,26.8902,32.5122,0.432,0.079,0.5,0.739,0.217,0.28600000000000003,5509.0,2540.0,2969.0,46.1,8.2,0.906,13,Florida Panthers,/api/v1/teams/13,20012002
82,27,40,4,69,42.1,2.171,2.6710000000000003,0.7692,14.7,46.0,40.0,312.0,85.3,26.5732,30.7683,0.531,0.2,0.55,0.762,0.321,0.36,5100.0,2399.0,2701.0,47.0,8.2,0.913,14,Tampa Bay Lightning,/api/v1/teams/14,20012002
82,36,33,2,85,51.8,2.7800000000000002,2.927,0.9375,19.4,58.0,58.0,299.0,82.2,27.9634,28.7439,0.625,0.32,0.737,0.778,0.459,0.40900000000000003,5359.0,2858.0,2501.0,53.3,9.9,0.898,15,Washington Capitals,/api/v1/teams/15,20012002
82,41,27,1,96,58.5,2.634,2.524,1.0889,17.9,54.0,63.0,302.0,81.5,27.6951,25.3293,0.675,0.333,0.808,0.889,0.511,0.467,5530.0,2652.0,2878.0,48.0,9.5,0.9,16,Chicago Blackhawks,/api/v1/teams/16,20012002
82,51,17,4,116,70.7,3.061,2.2800000000000002,1.2314,20.3,73.0,48.0,359.0,86.0,30.9512,26.3293,0.739,0.47200000000000003,0.767,0.902,0.7000000000000001,0.517,5337.0,2743.0,2594.0,51.4,9.9,0.913,17,Detroit Red Wings,/api/v1/teams/17,20012002
82,28,41,0,69,42.1,2.39,2.805,0.8302,14.2,48.0,50.0,337.0,85.9,24.622,28.2195,0.513,0.186,0.577,0.656,0.333,0.321,5256.0,2468.0,2788.0,47.0,9.7,0.901,18,Nashville Predators,/api/v1/teams/18,20012002
82,43,27,4,98,59.8,2.768,2.293,1.2743,17.4,62.0,56.0,356.0,85.2,29.0244,22.5244,0.737,0.341,0.731,0.833,0.517,0.47100000000000003,5313.0,2650.0,2663.0,49.9,9.5,0.898,19,St. Louis Blues,/api/v1/teams/19,20012002
82,32,35,3,79,48.2,2.451,2.683,0.9197000000000001,15.1,55.0,66.0,364.0,81.5,26.9146,27.3415,0.5750000000000001,0.214,0.667,0.778,0.314,0.429,5487.0,2883.0,2604.0,52.5,9.1,0.902,20,Calgary Flames,/api/v1/teams/20,20012002
82,45,28,1,99,60.4,2.585,2.061,1.1852,18.0,62.0,41.0,344.0,87.0,27.4634,26.5488,0.711,0.40900000000000003,0.76,0.971,0.47600000000000003,0.658,5427.0,2791.0,2636.0,51.4,9.4,0.922,21,Colorado Avalanche,/api/v1/teams/21,20012002
82,38,28,4,92,56.1,2.5,2.22,1.1786,15.3,51.0,50.0,333.0,85.6,27.5122,25.8537,0.632,0.318,0.645,0.788,0.47800000000000004,0.438,5107.0,2573.0,2534.0,50.4,9.1,0.914,22,Edmonton Oilers,/api/v1/teams/22,20012002
82,42,30,3,94,57.3,3.098,2.573,1.1679,18.6,69.0,57.0,372.0,85.0,28.3659,25.3537,0.681,0.28600000000000003,0.75,0.875,0.529,0.5,5518.0,2796.0,2722.0,50.7,10.9,0.899,23,Vancouver Canucks,/api/v1/teams/23,20012002
82,29,42,3,69,42.1,2.134,2.415,0.9206000000000001,11.5,43.0,46.0,373.0,86.1,26.122,27.4756,0.538,0.186,0.609,0.88,0.382,0.34800000000000003,5410.0,2758.0,2652.0,51.0,8.2,0.912,24,Anaheim Ducks,/api/v1/teams/24,20012002
82,36,28,5,90,54.9,2.622,2.598,1.0547,17.1,60.0,59.0,350.0,81.5,28.4756,26.0366,0.556,0.297,0.724,0.88,0.34,0.581,5356.0,2828.0,2528.0,52.8,9.2,0.9,25,Dallas Stars,/api/v1/teams/25,20012002
82,40,27,4,95,57.9,2.61,2.317,1.0,20.7,73.0,49.0,353.0,86.6,25.7317,25.0122,0.643,0.325,0.741,0.897,0.47600000000000003,0.5,5232.0,2680.0,2552.0,51.2,10.1,0.907,26,Los Angeles Kings,/api/v1/teams/26,20012002
82,40,27,6,95,57.9,2.7800000000000002,2.561,1.1203,15.6,53.0,60.0,340.0,83.2,26.5732,28.6463,0.667,0.27,0.7000000000000001,0.8240000000000001,0.5,0.455,5272.0,2543.0,2729.0,48.2,10.5,0.911,27,Phoenix Coyotes,/api/v1/teams/27,20012002
82,44,27,3,99,60.4,3.024,2.427,1.3333,15.7,58.0,54.0,369.0,85.8,27.1707,28.4756,0.739,0.278,0.8280000000000001,0.846,0.606,0.5,5421.0,2654.0,2767.0,49.0,11.1,0.915,28,San Jose Sharks,/api/v1/teams/28,20012002
82,22,47,5,57,34.8,2.0,3.11,0.578,14.0,50.0,52.0,356.0,83.0,24.9512,30.1098,0.459,0.111,0.611,0.773,0.261,0.263,5309.0,2657.0,2652.0,50.0,8.0,0.897,29,Columbus Blue Jackets,/api/v1/teams/29,20012002
82,26,35,9,73,44.5,2.378,2.902,0.7468,14.8,55.0,62.0,373.0,82.9,23.8293,28.0122,0.5,0.159,0.545,0.714,0.321,0.327,5643.0,2738.0,2905.0,48.5,10.0,0.896,30,Minnesota Wild,/api/v1/teams/30,20012002
82,46,20,6,108,65.9,2.634,2.024,1.3684,11.9,36.0,32.0,303.0,87.9,31.7195,23.5732,0.708,0.353,0.8210000000000001,0.846,0.523,0.6920000000000001,5002.0,2535.0,2467.0,50.7,8.3,0.914,1,New Jersey Devils,/api/v1/teams/1,20022003
82,35,34,2,83,50.6,2.732,2.817,0.9929,15.1,58.0,67.0,384.0,83.5,29.5976,28.2683,0.5680000000000001,0.311,0.654,0.8240000000000001,0.447,0.4,5606.0,2864.0,2742.0,51.1,9.2,0.9,2,New York Islanders,/api/v1/teams/2,20022003
82,32,36,4,78,47.6,2.561,2.817,1.0543,16.2,55.0,73.0,339.0,81.2,30.061,29.5854,0.47600000000000003,0.30000000000000004,0.6000000000000001,0.87,0.35000000000000003,0.429,5334.0,2844.0,2490.0,53.3,8.5,0.905,3,New York Rangers,/api/v1/teams/3,20022003
82,45,20,4,107,65.2,2.573,2.024,1.449,14.3,47.0,50.0,328.0,85.2,30.939,24.622,0.744,0.372,0.864,0.882,0.589,0.47800000000000004,5065.0,2646.0,2419.0,52.2,8.3,0.918,4,Philadelphia Flyers,/api/v1/teams/4,20022003
82,27,44,5,65,39.6,2.305,3.11,0.6279,18.3,66.0,58.0,360.0,83.5,25.3537,30.9146,0.47500000000000003,0.19,0.6000000000000001,0.87,0.4,0.305,5472.0,2706.0,2766.0,49.5,9.1,0.899,5,Pittsburgh Penguins,/api/v1/teams/5,20022003
82,36,31,4,87,53.0,2.988,2.89,1.0667,18.1,59.0,65.0,325.0,82.7,32.1463,28.3171,0.675,0.214,0.75,0.839,0.439,0.435,5464.0,2709.0,2755.0,49.6,9.3,0.898,6,Boston Bruins,/api/v1/teams/6,20022003
82,27,37,8,72,43.9,2.317,2.6710000000000003,0.8417,14.4,51.0,53.0,354.0,85.4,28.5976,28.0122,0.47400000000000003,0.20500000000000002,0.542,0.593,0.324,0.357,5336.0,2674.0,2662.0,50.1,8.1,0.905,7,Buffalo Sabres,/api/v1/teams/7,20022003
82,30,35,9,77,47.0,2.512,2.854,0.9671000000000001,14.0,44.0,58.0,315.0,81.7,25.8415,32.658500000000004,0.512,0.22,0.533,0.658,0.375,0.34400000000000003,5141.0,2708.0,2433.0,52.7,9.7,0.913,8,Montréal Canadiens,/api/v1/teams/8,20022003
82,52,21,1,113,68.9,3.207,2.22,1.2906,21.2,83.0,50.0,391.0,84.9,29.7805,24.7927,0.725,0.484,0.857,0.9,0.625,0.591,5300.0,2494.0,2806.0,47.1,10.8,0.91,9,Ottawa Senators,/api/v1/teams/9,20022003
82,44,28,3,98,59.8,2.878,2.537,1.037,17.6,63.0,56.0,359.0,86.8,26.2561,29.5488,0.647,0.355,0.645,0.848,0.47800000000000004,0.596,5396.0,2735.0,2661.0,50.7,11.0,0.914,10,Toronto Maple Leafs,/api/v1/teams/10,20022003
82,31,39,5,74,45.1,2.7560000000000002,3.463,0.7419,17.2,64.0,65.0,371.0,81.7,26.378,31.622,0.5,0.262,0.536,0.741,0.556,0.34400000000000003,5345.0,2455.0,2890.0,45.9,10.4,0.89,11,Atlanta Thrashers,/api/v1/teams/11,20022003
82,22,43,6,61,37.2,2.085,2.927,0.7153,13.8,58.0,71.0,420.0,81.9,29.439,28.439,0.433,0.17300000000000001,0.6000000000000001,0.636,0.227,0.297,5349.0,2832.0,2517.0,52.9,7.1,0.897,12,Carolina Hurricanes,/api/v1/teams/12,20022003
82,24,36,9,70,42.7,2.146,2.89,0.7466,14.1,49.0,66.0,347.0,81.5,27.1829,33.231700000000004,0.5,0.146,0.667,0.792,0.167,0.339,5501.0,2540.0,2961.0,46.2,7.9,0.913,13,Florida Panthers,/api/v1/teams/13,20022003
82,36,25,5,93,56.7,2.6710000000000003,2.561,0.9774,17.9,70.0,55.0,391.0,82.6,29.2073,28.0244,0.6000000000000001,0.28600000000000003,0.708,0.727,0.46900000000000003,0.375,5108.0,2566.0,2542.0,50.2,9.1,0.909,14,Tampa Bay Lightning,/api/v1/teams/14,20022003
82,39,29,6,92,56.1,2.732,2.683,1.1385,17.2,57.0,72.0,331.0,81.2,27.1098,29.9268,0.651,0.28200000000000003,0.75,0.8180000000000001,0.543,0.435,5081.0,2498.0,2583.0,49.2,10.1,0.91,15,Washington Capitals,/api/v1/teams/15,20022003
82,30,33,6,79,48.2,2.524,2.7560000000000002,1.034,12.7,39.0,56.0,308.0,84.8,27.7927,28.5976,0.523,0.184,0.773,0.727,0.361,0.395,5336.0,2671.0,2665.0,50.1,9.1,0.904,16,Chicago Blackhawks,/api/v1/teams/16,20022003
82,48,20,4,110,67.1,3.2800000000000002,2.476,1.2388,23.8,76.0,55.0,319.0,85.4,29.7683,28.7927,0.686,0.419,0.8240000000000001,0.844,0.625,0.55,5167.0,2699.0,2468.0,52.2,11.0,0.914,17,Detroit Red Wings,/api/v1/teams/17,20022003
82,27,35,7,74,45.1,2.232,2.512,0.9590000000000001,13.9,58.0,61.0,418.0,82.7,28.2439,27.4634,0.55,0.11900000000000001,0.643,0.8180000000000001,0.289,0.41000000000000003,5264.0,2551.0,2713.0,48.5,7.9,0.909,18,Nashville Predators,/api/v1/teams/18,20022003
82,41,24,6,99,60.4,3.085,2.707,1.0615,20.5,80.0,71.0,391.0,81.8,28.061,24.9634,0.528,0.47800000000000004,0.609,0.781,0.511,0.516,5255.0,2576.0,2679.0,49.0,11.0,0.892,19,St. Louis Blues,/api/v1/teams/19,20022003
82,29,36,4,75,45.7,2.268,2.7800000000000002,0.8451000000000001,12.1,47.0,65.0,389.0,83.3,28.5488,27.0976,0.556,0.196,0.636,0.625,0.327,0.40700000000000003,5421.0,2923.0,2498.0,53.9,7.9,0.897,20,Calgary Flames,/api/v1/teams/20,20022003
82,42,19,8,105,64.0,3.061,2.366,1.4907,18.7,68.0,63.0,363.0,82.5,29.0976,28.3293,0.612,0.364,0.658,0.756,0.429,0.6000000000000001,5295.0,2537.0,2758.0,47.9,10.5,0.916,21,Colorado Avalanche,/api/v1/teams/21,20022003
82,36,26,9,92,56.1,2.817,2.805,1.0423,14.5,56.0,61.0,386.0,82.6,27.9634,27.4146,0.605,0.256,0.6900000000000001,0.667,0.45,0.436,5140.0,2627.0,2513.0,51.1,10.1,0.898,22,Edmonton Oilers,/api/v1/teams/22,20022003
82,45,23,1,104,63.4,3.22,2.537,1.2016,20.8,87.0,62.0,419.0,84.1,29.122,26.6463,0.605,0.487,0.735,0.833,0.58,0.517,5339.0,2661.0,2678.0,49.8,11.1,0.905,23,Vancouver Canucks,/api/v1/teams/23,20022003
82,40,27,6,95,57.9,2.476,2.354,0.9542,16.1,56.0,42.0,348.0,87.4,27.3902,28.9878,0.667,0.30000000000000004,0.6920000000000001,0.765,0.459,0.5,5120.0,2827.0,2293.0,55.2,9.0,0.919,24,Anaheim Ducks,/api/v1/teams/24,20022003
82,46,17,4,111,67.7,2.988,2.061,1.4808,19.0,62.0,50.0,327.0,85.5,30.0732,25.2805,0.705,0.395,0.8240000000000001,0.881,0.582,0.429,5276.0,2650.0,2626.0,50.2,9.9,0.918,25,Dallas Stars,/api/v1/teams/25,20022003
82,33,37,6,78,47.6,2.476,2.6950000000000003,0.9632000000000001,14.7,52.0,62.0,354.0,83.3,27.7073,26.1098,0.524,0.275,0.737,0.806,0.467,0.343,5263.0,2581.0,2682.0,49.0,8.9,0.897,26,Los Angeles Kings,/api/v1/teams/26,20022003
82,31,35,5,78,47.6,2.488,2.805,1.0153,14.3,55.0,77.0,385.0,81.3,28.0122,29.9756,0.636,0.20400000000000001,0.762,0.8260000000000001,0.4,0.356,5484.0,2554.0,2930.0,46.6,8.9,0.906,27,Phoenix Coyotes,/api/v1/teams/27,20022003
82,28,37,8,73,44.5,2.61,2.915,0.9231,18.1,68.0,68.0,375.0,81.0,28.0854,29.1707,0.4,0.28600000000000003,0.593,0.714,0.343,0.341,5300.0,2666.0,2634.0,50.3,9.3,0.9,28,San Jose Sharks,/api/v1/teams/28,20022003
82,29,42,3,69,42.1,2.598,3.207,0.6429,17.3,71.0,60.0,410.0,85.3,26.1341,32.2073,0.5,0.25,0.56,0.719,0.5,0.328,5505.0,2676.0,2829.0,48.6,9.9,0.9,29,Columbus Blue Jackets,/api/v1/teams/29,20022003
82,42,29,1,95,57.9,2.415,2.171,0.936,14.2,52.0,43.0,366.0,86.0,25.439,28.4756,0.861,0.23900000000000002,0.9550000000000001,0.968,0.379,0.5690000000000001,5445.0,2550.0,2895.0,46.8,9.5,0.924,30,Minnesota Wild,/api/v1/teams/30,20022003
82,43,25,2,100,61.0,2.598,2.0,1.2636,16.4,51.0,39.0,312.0,85.3,29.6707,24.4024,0.771,0.176,0.8210000000000001,0.842,0.559,0.5,4916.0,2419.0,2497.0,49.2,8.8,0.918,1,New Jersey Devils,/api/v1/teams/1,20032004
82,38,29,4,91,55.5,2.89,2.561,1.1049,16.7,54.0,52.0,323.0,85.5,28.5488,27.3659,0.6920000000000001,0.256,0.7000000000000001,0.839,0.524,0.405,5335.0,2631.0,2704.0,49.3,10.1,0.906,2,New York Islanders,/api/v1/teams/2,20032004
82,27,40,8,69,42.1,2.512,3.049,0.9467000000000001,14.3,46.0,80.0,322.0,79.4,29.4634,29.2195,0.5,0.167,0.708,0.786,0.317,0.342,5100.0,2619.0,2481.0,51.4,8.5,0.896,3,New York Rangers,/api/v1/teams/3,20032004
82,40,21,6,101,61.6,2.793,2.268,1.2522,20.7,65.0,58.0,314.0,83.3,29.4024,25.5122,0.636,0.316,0.793,0.917,0.44,0.533,5081.0,2555.0,2526.0,50.3,9.5,0.911,4,Philadelphia Flyers,/api/v1/teams/4,20032004
82,23,47,4,58,35.4,2.317,3.6950000000000003,0.5956,18.1,65.0,84.0,360.0,77.2,24.7439,33.1707,0.581,0.098,0.5,0.636,0.421,0.242,5548.0,2620.0,2928.0,47.2,9.4,0.889,5,Pittsburgh Penguins,/api/v1/teams/5,20032004
82,41,19,7,104,63.4,2.549,2.293,1.3143,16.0,48.0,55.0,300.0,83.6,30.4878,27.8049,0.588,0.438,0.842,0.774,0.6000000000000001,0.355,5384.0,2807.0,2577.0,52.1,8.4,0.918,6,Boston Bruins,/api/v1/teams/6,20032004
82,37,34,4,85,51.8,2.683,2.6950000000000003,0.9521000000000001,15.8,58.0,53.0,367.0,84.8,28.061,28.5366,0.609,0.25,0.72,0.774,0.5640000000000001,0.341,5618.0,2823.0,2795.0,50.2,9.6,0.906,7,Buffalo Sabres,/api/v1/teams/7,20032004
